Process(V) Name                 Module Base Module Name          Result
0x85fd9030 VBoxTray.exe         0x075080000 rsaenh.dll           OK: module.1804.defd9030.75080000.dll
0x85fd9030 VBoxTray.exe         0x0758a0000 SspiCli.dll          OK: module.1804.defd9030.758a0000.dll
0x85fd9030 VBoxTray.exe         0x0764d0000 msvcrt.dll           OK: module.1804.defd9030.764d0000.dll
0x85fd9030 VBoxTray.exe         0x0764c0000 NSI.dll              OK: module.1804.defd9030.764c0000.dll
0x85fd9030 VBoxTray.exe         0x0766d0000 ADVAPI32.dll         OK: module.1804.defd9030.766d0000.dll
0x85fd9030 VBoxTray.exe         0x077d00000 GDI32.dll            OK: module.1804.defd9030.77d00000.dll
0x85fd9030 VBoxTray.exe         0x075980000 RpcRtRemote.dll      OK: module.1804.defd9030.75980000.dll
0x85fd9030 VBoxTray.exe         0x077790000 USP10.dll            OK: module.1804.defd9030.77790000.dll
0x85fd9030 VBoxTray.exe         0x0754c0000 CRYPTSP.dll          OK: module.1804.defd9030.754c0000.dll
0x85fd9030 VBoxTray.exe         0x074ed0000 WTSAPI32.DLL         OK: module.1804.defd9030.74ed0000.dll
0x85fd9030 VBoxTray.exe         0x075d50000 USER32.dll           OK: module.1804.defd9030.75d50000.dll
0x85fd9030 VBoxTray.exe         0x076830000 SHELL32.dll          OK: module.1804.defd9030.76830000.dll
0x85fd9030 VBoxTray.exe         0x072050000 MPR.dll              OK: module.1804.defd9030.72050000.dll
0x85fd9030 VBoxTray.exe         0x075a60000 KERNELBASE.dll       OK: module.1804.defd9030.75a60000.dll
0x85fd9030 VBoxTray.exe         0x0776a0000 WS2_32.dll           OK: module.1804.defd9030.776a0000.dll
0x85fd9030 VBoxTray.exe         0x0760d0000 ole32.dll            OK: module.1804.defd9030.760d0000.dll
0x85fd9030 VBoxTray.exe         0x0776e0000 IMM32.DLL            OK: module.1804.defd9030.776e0000.dll
0x85fd9030 VBoxTray.exe         0x075910000 CRYPTBASE.dll        OK: module.1804.defd9030.75910000.dll
0x85fdf030 svchost.exe          0x000aa0000 svchost.exe          OK: module.1716.defdf030.aa0000.dll
0x85fdf030 svchost.exe          0x077b10000 ntdll.dll            OK: module.1716.defdf030.77b10000.dll
0x85fdf030 svchost.exe          0x077830000 kernel32.dll         OK: module.1716.defdf030.77830000.dll
0x85fdf030 svchost.exe          0x0756a0000 secur32.dll          OK: module.1716.defdf030.756a0000.dll
0x85fdf030 svchost.exe          0x076780000 RPCRT4.dll           OK: module.1716.defdf030.76780000.dll
0x85fdf030 svchost.exe          0x075590000 AUTHZ.dll            OK: module.1716.defdf030.75590000.dll
0x85fdf030 svchost.exe          0x0765b0000 sechost.dll          OK: module.1716.defdf030.765b0000.dll
0x85fdf030 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.1716.defdf030.775d0000.dll
0x85fdf030 svchost.exe          0x077700000 LPK.dll              OK: module.1716.defdf030.77700000.dll
0x85fdf030 svchost.exe          0x075060000 IPHLPAPI.DLL         OK: module.1716.defdf030.75060000.dll
0x85fdf030 svchost.exe          0x070670000 FwRemoteSvr.DLL      OK: module.1716.defdf030.70670000.dll
0x85fdf030 svchost.exe          0x075480000 mswsock.dll          OK: module.1716.defdf030.75480000.dll
0x85fdf030 svchost.exe          0x070690000 ipsecsvc.dll         OK: module.1716.defdf030.70690000.dll
0x85fdf030 svchost.exe          0x0758a0000 SSPICLI.DLL          OK: module.1716.defdf030.758a0000.dll
0x85fdf030 svchost.exe          0x0750c0000 VERSION.dll          OK: module.1716.defdf030.750c0000.dll
0x85fdf030 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.1716.defdf030.766d0000.dll
0x85fdf030 svchost.exe          0x077d00000 GDI32.dll            OK: module.1716.defdf030.77d00000.dll
0x85fdf030 svchost.exe          0x075520000 wship6.dll           OK: module.1716.defdf030.75520000.dll
0x85fdf030 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.1716.defdf030.75980000.dll
0x85fdf030 svchost.exe          0x077790000 USP10.dll            OK: module.1716.defdf030.77790000.dll
0x85fdf030 svchost.exe          0x073bb0000 dhcpcsvc6.DLL        OK: module.1716.defdf030.73bb0000.dll
0x85fdf030 svchost.exe          0x0765d0000 OLEAUT32.dll         OK: module.1716.defdf030.765d0000.dll
0x85fdf030 svchost.exe          0x0750d0000 credssp.dll          OK: module.1716.defdf030.750d0000.dll
0x85fdf030 svchost.exe          0x0760d0000 ole32.dll            OK: module.1716.defdf030.760d0000.dll
0x85fdf030 svchost.exe          0x074e20000 FirewallAPI.dll      OK: module.1716.defdf030.74e20000.dll
0x85fdf030 svchost.exe          0x073c30000 fwpuclnt.dll         OK: module.1716.defdf030.73c30000.dll
0x85fdf030 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.1716.defdf030.75a60000.dll
0x85fdf030 svchost.exe          0x0764c0000 NSI.dll              OK: module.1716.defdf030.764c0000.dll
0x85fdf030 svchost.exe          0x077c70000 CLBCatQ.DLL          OK: module.1716.defdf030.77c70000.dll
0x85fdf030 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.1716.defdf030.776a0000.dll
0x85fdf030 svchost.exe          0x074ec0000 wshtcpip.dll         OK: module.1716.defdf030.74ec0000.dll
0x85fdf030 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.1716.defdf030.764d0000.dll
0x85fdf030 svchost.exe          0x074f80000 WINNSI.DLL           OK: module.1716.defdf030.74f80000.dll
0x85fdf030 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.1716.defdf030.776e0000.dll
0x85fdf030 svchost.exe          0x075d50000 USER32.dll           OK: module.1716.defdf030.75d50000.dll
0x85fdf030 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.1716.defdf030.75910000.dll
0x85fdf030 svchost.exe          0x074ea0000 dhcpcsvc.DLL         OK: module.1716.defdf030.74ea0000.dll
0x86048c38 SearchIndexer.       0x000dc0000 SearchIndexer.exe    OK: module.2292.dec48c38.dc0000.dll
0x86048c38 SearchIndexer.       0x077b10000 ntdll.dll            OK: module.2292.dec48c38.77b10000.dll
0x86048c38 SearchIndexer.       0x072530000 TQUERY.DLL           OK: module.2292.dec48c38.72530000.dll
0x86048c38 SearchIndexer.       0x075a30000 profapi.dll          OK: module.2292.dec48c38.75a30000.dll
0x86048c38 SearchIndexer.       0x077830000 kernel32.dll         OK: module.2292.dec48c38.77830000.dll
0x86048c38 SearchIndexer.       0x0738d0000 Msidle.dll           OK: module.2292.dec48c38.738d0000.dll
0x86048c38 SearchIndexer.       0x077970000 SETUPAPI.dll         OK: module.2292.dec48c38.77970000.dll
0x86048c38 SearchIndexer.       0x076780000 RPCRT4.dll           OK: module.2292.dec48c38.76780000.dll
0x86048c38 SearchIndexer.       0x075990000 WINSTA.dll           OK: module.2292.dec48c38.75990000.dll
0x86048c38 SearchIndexer.       0x06c7f0000 NLSLexicons0009.dll  OK: module.2292.dec48c38.6c7f0000.dll
0x86048c38 SearchIndexer.       0x06b7a0000 NLSData000c.dll      OK: module.2292.dec48c38.6b7a0000.dll
0x86048c38 SearchIndexer.       0x0765b0000 sechost.dll          OK: module.2292.dec48c38.765b0000.dll
0x86048c38 SearchIndexer.       0x0765d0000 OLEAUT32.dll         OK: module.2292.dec48c38.765d0000.dll
0x86048c38 SearchIndexer.       0x075530000 bcrypt.dll           OK: module.2292.dec48c38.75530000.dll
0x86048c38 SearchIndexer.       0x075c00000 USERENV.dll          OK: module.2292.dec48c38.75c00000.dll
0x86048c38 SearchIndexer.       0x071e10000 VssTrace.DLL         OK: module.2292.dec48c38.71e10000.dll
0x86048c38 SearchIndexer.       0x077700000 LPK.dll              OK: module.2292.dec48c38.77700000.dll
0x86048c38 SearchIndexer.       0x06cc20000 NLSData0000.dll      OK: module.2292.dec48c38.6cc20000.dll
0x86048c38 SearchIndexer.       0x072e30000 MSSRCH.DLL           OK: module.2292.dec48c38.72e30000.dll
0x86048c38 SearchIndexer.       0x073830000 mssprxy.dll          OK: module.2292.dec48c38.73830000.dll
0x86048c38 SearchIndexer.       0x06a560000 NLSLexicons000c.dll  OK: module.2292.dec48c38.6a560000.dll
0x86048c38 SearchIndexer.       0x077c60000 psapi.dll            OK: module.2292.dec48c38.77c60000.dll
0x86048c38 SearchIndexer.       0x076670000 SHLWAPI.dll          OK: module.2292.dec48c38.76670000.dll
0x86048c38 SearchIndexer.       0x074030000 es.dll               OK: module.2292.dec48c38.74030000.dll
0x86048c38 SearchIndexer.       0x075080000 rsaenh.dll           OK: module.2292.dec48c38.75080000.dll
0x86048c38 SearchIndexer.       0x0758a0000 SSPICLI.DLL          OK: module.2292.dec48c38.758a0000.dll
0x86048c38 SearchIndexer.       0x06a2d0000 NLSData0011.dll      OK: module.2292.dec48c38.6a2d0000.dll
0x86048c38 SearchIndexer.       0x06a070000 NLSLexicons0011.dll  OK: module.2292.dec48c38.6a070000.dll
0x86048c38 SearchIndexer.       0x0754c0000 CRYPTSP.dll          OK: module.2292.dec48c38.754c0000.dll
0x86048c38 SearchIndexer.       0x0766d0000 ADVAPI32.dll         OK: module.2292.dec48c38.766d0000.dll
0x86048c38 SearchIndexer.       0x074640000 ATL.DLL              OK: module.2292.dec48c38.74640000.dll
0x86048c38 SearchIndexer.       0x077d00000 GDI32.dll            OK: module.2292.dec48c38.77d00000.dll
0x86048c38 SearchIndexer.       0x0758c0000 apphelp.dll          OK: module.2292.dec48c38.758c0000.dll
0x86048c38 SearchIndexer.       0x075920000 SXS.DLL              OK: module.2292.dec48c38.75920000.dll
0x86048c38 SearchIndexer.       0x06c120000 NLSData0009.dll      OK: module.2292.dec48c38.6c120000.dll
0x86048c38 SearchIndexer.       0x06df80000 elscore.dll          OK: module.2292.dec48c38.6df80000.dll
0x86048c38 SearchIndexer.       0x074f50000 ntmarta.dll          OK: module.2292.dec48c38.74f50000.dll
0x86048c38 SearchIndexer.       0x06d240000 ElsLad.dll           OK: module.2292.dec48c38.6d240000.dll
0x86048c38 SearchIndexer.       0x073960000 samcli.dll           OK: module.2292.dec48c38.73960000.dll
0x86048c38 SearchIndexer.       0x0744c0000 netutils.dll         OK: module.2292.dec48c38.744c0000.dll
0x86048c38 SearchIndexer.       0x075980000 RpcRtRemote.dll      OK: module.2292.dec48c38.75980000.dll
0x86048c38 SearchIndexer.       0x077790000 USP10.dll            OK: module.2292.dec48c38.77790000.dll
0x86048c38 SearchIndexer.       0x074530000 propsys.dll          OK: module.2292.dec48c38.74530000.dll
0x86048c38 SearchIndexer.       0x069b90000 NLSModels0011.dll    OK: module.2292.dec48c38.69b90000.dll
0x86048c38 SearchIndexer.       0x0711c0000 ESENT.dll            OK: module.2292.dec48c38.711c0000.dll
0x86048c38 SearchIndexer.       0x072a30000 tQuery.dll.mui       OK: module.2292.dec48c38.72a30000.dll
0x86048c38 SearchIndexer.       0x0750d0000 credssp.dll          OK: module.2292.dec48c38.750d0000.dll
0x86048c38 SearchIndexer.       0x0747f0000 SAMLIB.dll           OK: module.2292.dec48c38.747f0000.dll
0x86048c38 SearchIndexer.       0x06da00000 msxml3.dll           OK: module.2292.dec48c38.6da00000.dll
0x86048c38 SearchIndexer.       0x074ed0000 WTSAPI32.dll         OK: module.2292.dec48c38.74ed0000.dll
0x86048c38 SearchIndexer.       0x0764d0000 msvcrt.dll           OK: module.2292.dec48c38.764d0000.dll
0x86048c38 SearchIndexer.       0x075a20000 MSASN1.dll           OK: module.2292.dec48c38.75a20000.dll
0x86048c38 SearchIndexer.       0x075cc0000 DEVOBJ.dll           OK: module.2292.dec48c38.75cc0000.dll
0x86048c38 SearchIndexer.       0x076830000 SHELL32.dll          OK: module.2292.dec48c38.76830000.dll
0x86048c38 SearchIndexer.       0x0775d0000 MSCTF.dll            OK: module.2292.dec48c38.775d0000.dll
0x86048c38 SearchIndexer.       0x071c60000 VSSAPI.DLL           OK: module.2292.dec48c38.71c60000.dll
0x86048c38 SearchIndexer.       0x075a60000 KERNELBASE.dll       OK: module.2292.dec48c38.75a60000.dll
0x86048c38 SearchIndexer.       0x075ad0000 CRYPT32.dll          OK: module.2292.dec48c38.75ad0000.dll
0x86048c38 SearchIndexer.       0x077c70000 CLBCatQ.DLL          OK: module.2292.dec48c38.77c70000.dll
0x86048c38 SearchIndexer.       0x06ca80000 NaturalLanguage6.dll OK: module.2292.dec48c38.6ca80000.dll
0x86048c38 SearchIndexer.       0x070090000 vss_ps.dll           OK: module.2292.dec48c38.70090000.dll
0x86048c38 SearchIndexer.       0x0756a0000 secur32.dll          OK: module.2292.dec48c38.756a0000.dll
0x86048c38 SearchIndexer.       0x0748b0000 comctl32.dll         OK: module.2292.dec48c38.748b0000.dll
0x86048c38 SearchIndexer.       0x0760d0000 ole32.dll            OK: module.2292.dec48c38.760d0000.dll
0x86048c38 SearchIndexer.       0x076470000 WLDAP32.dll          OK: module.2292.dec48c38.76470000.dll
0x86048c38 SearchIndexer.       0x0776e0000 IMM32.dll            OK: module.2292.dec48c38.776e0000.dll
0x86048c38 SearchIndexer.       0x075cf0000 CFGMGR32.dll         OK: module.2292.dec48c38.75cf0000.dll
0x86048c38 SearchIndexer.       0x075d50000 USER32.dll           OK: module.2292.dec48c38.75d50000.dll
0x86048c38 SearchIndexer.       0x075910000 CRYPTBASE.dll        OK: module.2292.dec48c38.75910000.dll
0x860c8030 svchost.exe          0x000aa0000 svchost.exe          OK: module.3060.decc8030.aa0000.dll
0x860c8030 svchost.exe          0x077b10000 ntdll.dll            OK: module.3060.decc8030.77b10000.dll
0x860c8030 svchost.exe          0x06ed30000 mpsvc.dll            OK: module.3060.decc8030.6ed30000.dll
0x860c8030 svchost.exe          0x073fa0000 dwmapi.dll           OK: module.3060.decc8030.73fa0000.dll
0x860c8030 svchost.exe          0x077830000 kernel32.dll         OK: module.3060.decc8030.77830000.dll
0x860c8030 svchost.exe          0x077c70000 CLBCatQ.DLL          OK: module.3060.decc8030.77c70000.dll
0x860c8030 svchost.exe          0x06ab60000 mpengine.dll         OK: module.3060.decc8030.6ab60000.dll
0x860c8030 svchost.exe          0x074630000 wkscli.dll           OK: module.3060.decc8030.74630000.dll
0x860c8030 svchost.exe          0x073570000 sfc_os.DLL           OK: module.3060.decc8030.73570000.dll
0x860c8030 svchost.exe          0x076780000 RPCRT4.dll           OK: module.3060.decc8030.76780000.dll
0x860c8030 svchost.exe          0x073590000 sfc.dll              OK: module.3060.decc8030.73590000.dll
0x860c8030 svchost.exe          0x075980000 RpcRtRemote.dll      OK: module.3060.decc8030.75980000.dll
0x860c8030 svchost.exe          0x06eba0000 mprtp.dll            OK: module.3060.decc8030.6eba0000.dll
0x860c8030 svchost.exe          0x0765b0000 sechost.dll          OK: module.3060.decc8030.765b0000.dll
0x860c8030 svchost.exe          0x074fc0000 bcryptprimitives.dll OK: module.3060.decc8030.74fc0000.dll
0x860c8030 svchost.exe          0x0765d0000 OLEAUT32.dll         OK: module.3060.decc8030.765d0000.dll
0x860c8030 svchost.exe          0x077970000 SETUPAPI.dll         OK: module.3060.decc8030.77970000.dll
0x860c8030 svchost.exe          0x075060000 iphlpapi.dll         OK: module.3060.decc8030.75060000.dll
0x860c8030 svchost.exe          0x075530000 bcrypt.dll           OK: module.3060.decc8030.75530000.dll
0x860c8030 svchost.exe          0x075c00000 USERENV.dll          OK: module.3060.decc8030.75c00000.dll
0x860c8030 svchost.exe          0x073630000 offreg.3060.dll      OK: module.3060.decc8030.73630000.dll
0x860c8030 svchost.exe          0x077700000 LPK.dll              OK: module.3060.decc8030.77700000.dll
0x860c8030 svchost.exe          0x075c20000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75c20000.dll
0x860c8030 svchost.exe          0x076230000 iertutil.dll         OK: module.3060.decc8030.76230000.dll
0x860c8030 svchost.exe          0x075a50000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75a50000.dll
0x860c8030 svchost.exe          0x0776a0000 WS2_32.dll           OK: module.3060.decc8030.776a0000.dll
0x860c8030 svchost.exe          0x077c60000 PSAPI.DLL            OK: module.3060.decc8030.77c60000.dll
0x860c8030 svchost.exe          0x076670000 SHLWAPI.dll          OK: module.3060.decc8030.76670000.dll
0x860c8030 svchost.exe          0x075cc0000 DEVOBJ.dll           OK: module.3060.decc8030.75cc0000.dll
0x860c8030 svchost.exe          0x075080000 rsaenh.dll           OK: module.3060.decc8030.75080000.dll
0x860c8030 svchost.exe          0x0758a0000 SSPICLI.DLL          OK: module.3060.decc8030.758a0000.dll
0x860c8030 svchost.exe          0x072b90000 api-ms-wi...-2-0.DLL OK: module.3060.decc8030.72b90000.dll
0x860c8030 svchost.exe          0x0764d0000 msvcrt.dll           OK: module.3060.decc8030.764d0000.dll
0x860c8030 svchost.exe          0x06ecc0000 MpClient.dll         OK: module.3060.decc8030.6ecc0000.dll
0x860c8030 svchost.exe          0x0766d0000 ADVAPI32.dll         OK: module.3060.decc8030.766d0000.dll
0x860c8030 svchost.exe          0x0744e0000 netapi32.dll         OK: module.3060.decc8030.744e0000.dll
0x860c8030 svchost.exe          0x075ce0000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75ce0000.dll
0x860c8030 svchost.exe          0x073eb0000 XmlLite.dll          OK: module.3060.decc8030.73eb0000.dll
0x860c8030 svchost.exe          0x077d00000 GDI32.dll            OK: module.3060.decc8030.77d00000.dll
0x860c8030 svchost.exe          0x0758c0000 apphelp.dll          OK: module.3060.decc8030.758c0000.dll
0x860c8030 svchost.exe          0x075e20000 WININET.dll          OK: module.3060.decc8030.75e20000.dll
0x860c8030 svchost.exe          0x075d20000 WINTRUST.dll         OK: module.3060.decc8030.75d20000.dll
0x860c8030 svchost.exe          0x0713d0000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.713d0000.dll
0x860c8030 svchost.exe          0x074f50000 ntmarta.dll          OK: module.3060.decc8030.74f50000.dll
0x860c8030 svchost.exe          0x077d50000 normaliz.DLL         OK: module.3060.decc8030.77d50000.dll
0x860c8030 svchost.exe          0x0764c0000 NSI.dll              OK: module.3060.decc8030.764c0000.dll
0x860c8030 svchost.exe          0x0744c0000 netutils.dll         OK: module.3060.decc8030.744c0000.dll
0x860c8030 svchost.exe          0x076580000 imagehlp.dll         OK: module.3060.decc8030.76580000.dll
0x860c8030 svchost.exe          0x077790000 USP10.dll            OK: module.3060.decc8030.77790000.dll
0x860c8030 svchost.exe          0x075ab0000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75ab0000.dll
0x860c8030 svchost.exe          0x075910000 CRYPTBASE.dll        OK: module.3060.decc8030.75910000.dll
0x860c8030 svchost.exe          0x077480000 urlmon.dll           OK: module.3060.decc8030.77480000.dll
0x860c8030 svchost.exe          0x073bb0000 dhcpcsvc6.DLL        OK: module.3060.decc8030.73bb0000.dll
0x860c8030 svchost.exe          0x0755c0000 srvcli.dll           OK: module.3060.decc8030.755c0000.dll
0x860c8030 svchost.exe          0x0750c0000 VERSION.dll          OK: module.3060.decc8030.750c0000.dll
0x860c8030 svchost.exe          0x0750d0000 credssp.dll          OK: module.3060.decc8030.750d0000.dll
0x860c8030 svchost.exe          0x06eb00000 tdh.dll              OK: module.3060.decc8030.6eb00000.dll
0x860c8030 svchost.exe          0x0754c0000 CRYPTSP.dll          OK: module.3060.decc8030.754c0000.dll
0x860c8030 svchost.exe          0x074ed0000 WTSAPI32.dll         OK: module.3060.decc8030.74ed0000.dll
0x860c8030 svchost.exe          0x075a30000 profapi.dll          OK: module.3060.decc8030.75a30000.dll
0x860c8030 svchost.exe          0x075a20000 MSASN1.dll           OK: module.3060.decc8030.75a20000.dll
0x860c8030 svchost.exe          0x075a40000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75a40000.dll
0x860c8030 svchost.exe          0x076830000 SHELL32.dll          OK: module.3060.decc8030.76830000.dll
0x860c8030 svchost.exe          0x0775d0000 MSCTF.dll            OK: module.3060.decc8030.775d0000.dll
0x860c8030 svchost.exe          0x075a60000 KERNELBASE.dll       OK: module.3060.decc8030.75a60000.dll
0x860c8030 svchost.exe          0x075ad0000 CRYPT32.dll          OK: module.3060.decc8030.75ad0000.dll
0x860c8030 svchost.exe          0x076470000 WLDAP32.dll          OK: module.3060.decc8030.76470000.dll
0x860c8030 svchost.exe          0x071650000 dxgi.dll             OK: module.3060.decc8030.71650000.dll
0x860c8030 svchost.exe          0x072460000 wscapi.dll           OK: module.3060.decc8030.72460000.dll
0x860c8030 svchost.exe          0x0756a0000 secur32.dll          OK: module.3060.decc8030.756a0000.dll
0x860c8030 svchost.exe          0x075ac0000 api-ms-wi...-1-0.dll OK: module.3060.decc8030.75ac0000.dll
0x860c8030 svchost.exe          0x075550000 ncrypt.dll           OK: module.3060.decc8030.75550000.dll
0x860c8030 svchost.exe          0x0760d0000 ole32.dll            OK: module.3060.decc8030.760d0000.dll
0x860c8030 svchost.exe          0x074f80000 WINNSI.DLL           OK: module.3060.decc8030.74f80000.dll
0x860c8030 svchost.exe          0x0776e0000 IMM32.DLL            OK: module.3060.decc8030.776e0000.dll
0x860c8030 svchost.exe          0x075cf0000 CFGMGR32.dll         OK: module.3060.decc8030.75cf0000.dll
0x860c8030 svchost.exe          0x075300000 DEVRTL.dll           OK: module.3060.decc8030.75300000.dll
0x860c8030 svchost.exe          0x075d50000 USER32.dll           OK: module.3060.decc8030.75d50000.dll
0x860c8030 svchost.exe          0x075110000 GPAPI.dll            OK: module.3060.decc8030.75110000.dll
0x860c8030 svchost.exe          0x074ea0000 dhcpcsvc.DLL         OK: module.3060.decc8030.74ea0000.dll
0x85394030 wuauclt.exe          0x001180000 wuauclt.exe          OK: module.1196.dfb94030.1180000.dll
0x85394030 wuauclt.exe          0x077b10000 ntdll.dll            OK: module.1196.dfb94030.77b10000.dll
0x85394030 wuauclt.exe          0x0748b0000 comctl32.dll         OK: module.1196.dfb94030.748b0000.dll
0x85394030 wuauclt.exe          0x077830000 kernel32.dll         OK: module.1196.dfb94030.77830000.dll
0x85394030 wuauclt.exe          0x076780000 RPCRT4.dll           OK: module.1196.dfb94030.76780000.dll
0x85394030 wuauclt.exe          0x0765b0000 sechost.dll          OK: module.1196.dfb94030.765b0000.dll
0x85394030 wuauclt.exe          0x0775d0000 MSCTF.dll            OK: module.1196.dfb94030.775d0000.dll
0x85394030 wuauclt.exe          0x070800000 Cabinet.dll          OK: module.1196.dfb94030.70800000.dll
0x85394030 wuauclt.exe          0x077700000 LPK.dll              OK: module.1196.dfb94030.77700000.dll
0x85394030 wuauclt.exe          0x06d840000 OLEACC.dll           OK: module.1196.dfb94030.6d840000.dll
0x85394030 wuauclt.exe          0x076670000 SHLWAPI.dll          OK: module.1196.dfb94030.76670000.dll
0x85394030 wuauclt.exe          0x075080000 rsaenh.dll           OK: module.1196.dfb94030.75080000.dll
0x85394030 wuauclt.exe          0x0754c0000 CRYPTSP.dll          OK: module.1196.dfb94030.754c0000.dll
0x85394030 wuauclt.exe          0x0766d0000 ADVAPI32.dll         OK: module.1196.dfb94030.766d0000.dll
0x85394030 wuauclt.exe          0x0746f0000 MSIMG32.dll          OK: module.1196.dfb94030.746f0000.dll
0x85394030 wuauclt.exe          0x077d00000 GDI32.dll            OK: module.1196.dfb94030.77d00000.dll
0x85394030 wuauclt.exe          0x075d20000 WINTRUST.dll         OK: module.1196.dfb94030.75d20000.dll
0x85394030 wuauclt.exe          0x075980000 RpcRtRemote.dll      OK: module.1196.dfb94030.75980000.dll
0x85394030 wuauclt.exe          0x077790000 USP10.dll            OK: module.1196.dfb94030.77790000.dll
0x85394030 wuauclt.exe          0x06cf20000 wucltux.dll          OK: module.1196.dfb94030.6cf20000.dll
0x85394030 wuauclt.exe          0x0765d0000 OLEAUT32.dll         OK: module.1196.dfb94030.765d0000.dll
0x85394030 wuauclt.exe          0x0746e0000 wups2.dll            OK: module.1196.dfb94030.746e0000.dll
0x85394030 wuauclt.exe          0x0764d0000 msvcrt.dll           OK: module.1196.dfb94030.764d0000.dll
0x85394030 wuauclt.exe          0x075a20000 MSASN1.dll           OK: module.1196.dfb94030.75a20000.dll
0x85394030 wuauclt.exe          0x076830000 SHELL32.dll          OK: module.1196.dfb94030.76830000.dll
0x85394030 wuauclt.exe          0x075a60000 KERNELBASE.dll       OK: module.1196.dfb94030.75a60000.dll
0x85394030 wuauclt.exe          0x075ad0000 CRYPT32.dll          OK: module.1196.dfb94030.75ad0000.dll
0x85394030 wuauclt.exe          0x077c70000 CLBCatQ.DLL          OK: module.1196.dfb94030.77c70000.dll
0x85394030 wuauclt.exe          0x074490000 DUser.dll            OK: module.1196.dfb94030.74490000.dll
0x85394030 wuauclt.exe          0x073ea0000 slc.dll              OK: module.1196.dfb94030.73ea0000.dll
0x85394030 wuauclt.exe          0x0742a0000 gdiplus.dll          OK: module.1196.dfb94030.742a0000.dll
0x85394030 wuauclt.exe          0x073cb0000 WindowsCodecs.dll    OK: module.1196.dfb94030.73cb0000.dll
0x85394030 wuauclt.exe          0x0760d0000 ole32.dll            OK: module.1196.dfb94030.760d0000.dll
0x85394030 wuauclt.exe          0x0776e0000 IMM32.DLL            OK: module.1196.dfb94030.776e0000.dll
0x85394030 wuauclt.exe          0x074440000 UxTheme.dll          OK: module.1196.dfb94030.74440000.dll
0x85394030 wuauclt.exe          0x075d50000 USER32.dll           OK: module.1196.dfb94030.75d50000.dll
0x85394030 wuauclt.exe          0x075910000 CRYPTBASE.dll        OK: module.1196.dfb94030.75910000.dll
0x8ae103c0 taskhost.exe         0x000310000 taskhost.exe         OK: module.3936.d9e103c0.310000.dll
0x8ae103c0 taskhost.exe         0x077b10000 ntdll.dll            OK: module.3936.d9e103c0.77b10000.dll
0x8ae103c0 taskhost.exe         0x075530000 bcrypt.dll           OK: module.3936.d9e103c0.75530000.dll
0x8ae103c0 taskhost.exe         0x077830000 kernel32.dll         OK: module.3936.d9e103c0.77830000.dll
0x8ae103c0 taskhost.exe         0x0756a0000 secur32.dll          OK: module.3936.d9e103c0.756a0000.dll
0x8ae103c0 taskhost.exe         0x071f60000 webio.dll            OK: module.3936.d9e103c0.71f60000.dll
0x8ae103c0 taskhost.exe         0x077970000 SETUPAPI.dll         OK: module.3936.d9e103c0.77970000.dll
0x8ae103c0 taskhost.exe         0x076780000 RPCRT4.dll           OK: module.3936.d9e103c0.76780000.dll
0x8ae103c0 taskhost.exe         0x06fed0000 RstrtMgr.DLL         OK: module.3936.d9e103c0.6fed0000.dll
0x8ae103c0 taskhost.exe         0x076470000 WLDAP32.dll          OK: module.3936.d9e103c0.76470000.dll
0x8ae103c0 taskhost.exe         0x073fa0000 dwmapi.dll           OK: module.3936.d9e103c0.73fa0000.dll
0x8ae103c0 taskhost.exe         0x0765b0000 sechost.dll          OK: module.3936.d9e103c0.765b0000.dll
0x8ae103c0 taskhost.exe         0x070070000 radarrs.dll          OK: module.3936.d9e103c0.70070000.dll
0x8ae103c0 taskhost.exe         0x074fc0000 bcryptprimitives.dll OK: module.3936.d9e103c0.74fc0000.dll
0x8ae103c0 taskhost.exe         0x0775d0000 MSCTF.dll            OK: module.3936.d9e103c0.775d0000.dll
0x8ae103c0 taskhost.exe         0x075a50000 api-ms-wi...-1-0.dll OK: module.3936.d9e103c0.75a50000.dll
0x8ae103c0 taskhost.exe         0x075920000 SXS.DLL              OK: module.3936.d9e103c0.75920000.dll
0x8ae103c0 taskhost.exe         0x075c00000 USERENV.dll          OK: module.3936.d9e103c0.75c00000.dll
0x8ae103c0 taskhost.exe         0x075d20000 WINTRUST.dll         OK: module.3936.d9e103c0.75d20000.dll
0x8ae103c0 taskhost.exe         0x077700000 LPK.dll              OK: module.3936.d9e103c0.77700000.dll
0x8ae103c0 taskhost.exe         0x075c20000 api-ms-wi...-1-0.dll OK: module.3936.d9e103c0.75c20000.dll
